'bamb_1b', 0, '1_5', 'gg_bamb_1b', 'cs_bamb_1b', 'cs_a', 'cs_b', 7930000, 0, 65543, 'バンブー', 'バンブー', 0, 0, 0, 'ha_bamb_1b', 270481475, 0, 0, 0, 0, 1
'mongol_11a', 0, '11', 'gg_mongol_11a', 'cs_mongol_11a', 'cs_mongol_11a', 'cs_mongol_11b', 5308563, 1, 232, 'チノ', 'チノ', 0, 0, 0, 'ha_mongol_11a', 270481475, 0, 0, 0, 0, 11
'mongol_11b', 0, '11', 'gg_mongol_11b', 'cs_mongol_11b', 'cs_mongol_11a', 'cs_mongol_11b', 5308563, 1, 65768, 'チノ', 'チノ', 0, 0, 0, 'ha_mongol_11b', 270481475, 0, 0, 0, 0, 11
'akino_11a', 0, '11', 'gg_akino_11a', 'cs_akino_11a', 'cs_akino_11a', 'cs_akino_11b', 5898342, 1, 228, 'ロキ', 'ロキ', 0, 0, 0, 'ha_akino_11a', 270481475, 0, 0, 0, 0, 11
'akino_11b', 0, '11', 'gg_akino_11b', 'cs_akino_11b', 'cs_akino_11a', 'cs_akino_11b', 5898342, 1, 65764, 'ロキ', 'ロキ', 0, 0, 0, 'ha_akino_11b', 270481475, 0, 0, 0, 0, 11
'hawaii_11a', 0, '11', 'gg_hawaii_11a', 'cs_hawaii_11a', 'cs_hawaii_11a', 'cs_hawaii_11b', 5898342, 0, 230, 'マルルウ', 'マルルウ', 0, 0, 0, 'ha_hawaii_11a', 270481475, 0, 0, 0, 0, 11
'hawaii_11b', 0, '11', 'gg_hawaii_11b', 'cs_hawaii_11b', 'cs_hawaii_11a', 'cs_hawaii_11b', 5898342, 0, 65766, 'マルルウ', 'マルルウ', 0, 0, 0, 'ha_hawaii_11b', 270481475, 0, 0, 0, 0, 11
'rie_11a', 0, '11', 'gg_rie_11a', 'cs_rie_11a', 'cs_rie_11a', 'cs_rie_11b', 5570668, 0, 1048581, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_11a', 270481475, 0, 0, 0, 0, 11
'rie_11b', 0, '11', 'gg_rie_11b', 'cs_rie_11b', 'cs_rie_11a', 'cs_rie_11b', 5570668, 0, 1114117, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_11b', 270481475, 0, 0, 0, 0, 11
'waru_11a', 0, '11', 'gg_waru_11a', 'cs_waru_11a', 'cs_waru_11a', 'cs_waru_11b', 5374056, 0, 131158, 'ワルドック', 'ワルドック', 0, 0, 0, 'ha_waru_11a', 270481475, 0, 0, 0, 0, 11
'waru_11b', 0, '11', 'gg_waru_11b', 'cs_waru_11b', 'cs_waru_11a', 'cs_waru_11b', 5374056, 0, 196694, 'ワルドック', 'ワルドック', 0, 0, 0, 'ha_waru_11b', 270481475, 0, 0, 0, 0, 11
'pachi_11a', 0, '11', 'gg_pachi_11a', 'cs_pachi_11a', 'cs_pachi_11a', 'cs_pachi_11b', 9306230, 0, 227, 'スミコ', 'スミ子', 10, 0, 0, 'ha_pachi_11a', 270481475, 0, 0, 0, 0, 11
'pachi_11b', 0, '11', 'gg_pachi_11b', 'cs_pachi_11b', 'cs_pachi_11a', 'cs_pachi_11b', 9306230, 0, 65763, 'スミコ', 'スミ子', 10, 0, 0, 'ha_pachi_11b', 270481475, 0, 0, 0, 0, 11
'kurage_11a', 0, '11', 'gg_kurage_11a', 'cs_kurage_11a', 'cs_kurage_11a', 'cs_kurage_11b', 3670113, 0, 236, 'サウス', 'サウス', 0, 0, 0, 'ha_kurage_11a', 270481475, 0, 0, 0, 0, 11
'kurage_11b', 0, '11', 'gg_kurage_11b', 'cs_kurage_11b', 'cs_kurage_11a', 'cs_kurage_11b', 3670113, 0, 65772, 'サウス', 'サウス', 0, 0, 0, 'ha_kurage_11b', 270481475, 0, 0, 0, 0, 11
'gift_11a', 0, '11', 'gg_gift_11a', 'cs_gift_11a', 'cs_gift_11a', 'cs_gift_11b', 7077988, 0, 231, 'デイヴ', 'デイヴ', 0, 0, 0, 'ha_gift_11a', 270481475, 0, 0, 0, 0, 11
'gift_11b', 0, '11', 'gg_gift_11b', 'cs_gift_11b', 'cs_gift_11a', 'cs_gift_11b', 7077988, 0, 65767, 'デイヴ', 'デイヴ', 0, 0, 0, 'ha_gift_11b', 270481475, 0, 0, 0, 0, 11
'izumo_11a', 0, '11', 'gg_izumo_11a', 'cs_izumo_11a', 'cs_izumo_11a', 'cs_izumo_11b', 5898344, 1, 241, 'オキナ', 'オキナ', 0, 0, 0, 'ha_izumo_11a', 270481475, 0, 0, 0, 0, 11
'izumo_11b', 0, '11', 'gg_izumo_11b', 'cs_izumo_11b', 'cs_izumo_11a', 'cs_izumo_11b', 5898344, 1, 65777, 'オキナ', 'オキナ', 0, 0, 0, 'ha_izumo_11b', 270481475, 0, 0, 0, 0, 11
'hk_11a', 0, '11', 'gg_hk_11a', 'cs_hk_11a', 'cs_hk_11a', 'cs_hk_11b', 6226041, 0, 235, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_hk_11a', 270481475, 0, 0, 0, 0, 11
'hk_11b', 0, '11', 'gg_hk_11b', 'cs_hk_11b', 'cs_hk_11a', 'cs_hk_11b', 6226041, 0, 65771, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_hk_11b', 270481475, 0, 0, 0, 0, 11
'train_11a', 0, '11', 'gg_train_11a', 'cs_train_11a', 'cs_train_11a', 'cs_train_11b', 6684821, 1, 238, 'オクターブ', 'オクターブ', 0, 0, 0, 'ha_train_11a', 270481475, 0, 0, 0, 0, 11
'train_11b', 0, '11', 'gg_train_11b', 'cs_train_11b', 'cs_train_11a', 'cs_train_11b', 6684821, 1, 65774, 'オクターブ', 'オクターブ', 0, 0, 0, 'ha_train_11b', 270481475, 0, 0, 0, 0, 11
'sdog_11a', 0, '11', 'gg_sdog_11a', 'cs_sdog_11a', 'cs_sdog_11a', 'cs_sdog_11b', 5308535, 0, 239, 'セルゲイ', 'セルゲイ', 0, 0, 0, 'ha_sdog_11a', 270481475, 0, 0, 0, 0, 11
'sdog_11b', 0, '11', 'gg_sdog_11b', 'cs_sdog_11b', 'cs_sdog_11a', 'cs_sdog_11b', 5308535, 0, 65775, 'セルゲイ', 'セルゲイ', 0, 0, 0, 'ha_sdog_11b', 270481475, 0, 0, 0, 0, 11
'gradius_11a', 2048, '11', 'gg_gradius_11a', 'cs_gradius_11a', 'cs_gradius_11a', 'cs_gradius_11b', 2883756, 0, 249, 'ビックバイパー', 'ビックバイパー', 0, 0, 0, 'ha_gradius_11a', 270481475, 0, 0, 0, 0, 11
'gradius_11b', 2048, '11', 'gg_gradius_11b', 'cs_gradius_11b', 'cs_gradius_11a', 'cs_gradius_11b', 2883756, 0, 65785, 'ロードブリティッシュ', 'ロードブリティッシュ', 0, 0, 0, 'ha_gradius_11b', 270481475, 0, 0, 0, 0, 11
'nick_11a', 0, '11', 'gg_nick_11a', 'cs_nick_11a', 'cs_nick_11a', 'cs_nick_11b', 4456561, 0, 242, 'ニッキー', 'ニッキー', 0, 0, 0, 'ha_nick_11a', 270481475, 0, 0, 0, 0, 11
'nick_11b', 0, '11', 'gg_nick_11b', 'cs_nick_11b', 'cs_nick_11a', 'cs_nick_11b', 4456561, 0, 65778, 'ニッキー', 'ニッキー', 0, 0, 0, 'ha_nick_11b', 270481475, 0, 0, 0, 0, 11
'kage_11a', 0, '11', 'gg_kage_11a', 'cs_kage_11a', 'cs_kage_11a', 'cs_kage_11b', 5767243, 0, 243, 'カジカ', 'カジカ', 0, 0, 0, 'ha_kage_11a', 270481475, 0, 0, 0, 0, 11
'kage_11b', 0, '11', 'gg_kage_11b', 'cs_kage_11b', 'cs_kage_11a', 'cs_kage_11b', 5767243, 0, 65779, 'カジカ', 'カジカ', 0, 0, 0, 'ha_kage_11b', 270481475, 0, 0, 0, 0, 11
'pianof_11a', 0, '11', 'gg_pianof_11a', 'cs_pianof_11a', 'cs_pianof_11a', 'cs_pianof_11b', 5636221, 0, 244, 'サユリ', 'サユリ', 0, 0, 0, 'ha_pianof_11a', 270481475, 0, 0, 0, 0, 11
'pianof_11b', 0, '11', 'gg_pianof_11b', 'cs_pianof_11b', 'cs_pianof_11a', 'cs_pianof_11b', 5636221, 0, 65780, 'サユリ', 'サユリ', 0, 0, 0, 'ha_pianof_11b', 270481475, 0, 0, 0, 0, 11
'russia_11a', 0, '11', 'gg_russia_11a', 'cs_russia_11a', 'cs_russia_11a', 'cs_russia_11b', 8781961, 1, 245, 'エカテリーナ', 'エカテリーナ', 0, 0, 0, 'ha_russia_11a', 270481475, 0, 0, 0, 0, 11
'russia_11b', 0, '11', 'gg_russia_11b', 'cs_russia_11b', 'cs_russia_11a', 'cs_russia_11b', 8781961, 1, 65781, 'エカテリーナ', 'エカテリーナ', 0, 0, 0, 'ha_russia_11b', 270481475, 0, 0, 0, 0, 11
'judy_11a', 0, '11', 'gg_judy_11a', 'cs_judy_11a', 'cs_judy_11a', 'cs_judy_11b', 6291577, 0, 1048579, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_11a', 270481475, 0, 0, 0, 0, 11
'judy_11b', 0, '11', 'gg_judy_11b', 'cs_judy_11b', 'cs_judy_11a', 'cs_judy_11b', 6291577, 0, 1114115, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_11b', 270481475, 0, 0, 0, 0, 11
'yama_11a', 0, '11', 'gg_yama_11a', 'cs_yama_11a', 'cs_yama_11a', 'cs_yama_11b', 10092668, 0, 250, 'フォーゲルワンダ', 'フォーゲル椀田', 0, 0, 0, 'ha_yama_11a', 270481475, 0, 0, 0, 0, 11
'yama_11b', 0, '11', 'gg_yama_11b', 'cs_yama_11b', 'cs_yama_11a', 'cs_yama_11b', 10092668, 0, 65786, 'フォーゲルワンダ', 'フォーゲル椀田', 0, 0, 0, 'ha_yama_11b', 270481475, 0, 0, 0, 0, 11
'paq_11a', 0, '11', 'gg_paq_11a', 'cs_paq_11a', 'cs_paq_11a', 'cs_paq_11b', 6946983, 0, 131124, 'ヘンリー', 'ヘンリー', 0, 0, 0, 'ha_paq_11a', 270481475, 0, 0, 0, 0, 11
'paq_11b', 0, '11', 'gg_paq_11b', 'cs_paq_11b', 'cs_paq_11a', 'cs_paq_11b', 6946983, 0, 196660, 'ヘンリー', 'ヘンリー', 0, 0, 0, 'ha_paq_11b', 270481475, 0, 0, 0, 0, 11
'school_11a', 0, '11', 'gg_school_11a', 'cs_school_11a', 'cs_school_11a', 'cs_school_11b', 5374057, 1, 246, 'クモハサン', 'クモハさん', 0, 0, 0, 'ha_school_11a', 270481475, 0, 0, 0, 0, 11
'school_11b', 0, '11', 'gg_school_11b', 'cs_school_11b', 'cs_school_11a', 'cs_school_11b', 5374057, 1, 65782, 'クモハサン', 'クモハさん', 0, 0, 0, 'ha_school_11b', 270481475, 0, 0, 0, 0, 11
'nhero_11a', 0, '11', 'gg_nhero_11a', 'cs_nhero_11a', 'cs_nhero_11a', 'cs_nhero_11b', 6619273, 32, 251, 'デンガナマンガナ', 'でんがな＆マンガナ', 0, 0, 0, 'ha_nhero_11a', 270481475, 0, 0, 0, 0, 11
'nhero_11b', 0, '11', 'gg_nhero_11b', 'cs_nhero_11b', 'cs_nhero_11a', 'cs_nhero_11b', 6619273, 32, 65787, 'デンガナマンガナ', 'でんがな＆マンガナ', 0, 0, 0, 'ha_nhero_11b', 270481475, 0, 0, 0, 0, 11
'mzd_111', 2, '11', 'gg_mzd_111', 'cs_mzd_111', 'cs_mzd_111a', 'cs_mzd_111b', 7864418, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_111', 270481475, 0, 0, 0, 0, 11
'mzd_112', 2, '11', 'gg_mzd_112', 'cs_mzd_112', 'cs_mzd_112a', 'cs_mzd_112b', 7864418, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_112', 270481475, 0, 0, 0, 0, 11
'mzd_113', 2, '11', 'gg_mzd_113', 'cs_mzd_113', 'cs_mzd_113a', 'cs_mzd_113b', 7864418, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_113', 270481475, 0, 0, 0, 0, 11
'mzd_114', 2, '11', 'gg_mzd_114', 'cs_mzd_114', 'cs_mzd_114a', 'cs_mzd_114b', 7864418, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 0, 0, 0, 'ha_mzd_114', 270481475, 0, 0, 0, 0, 11
'school_csa', 4, 'cs10_', 'gg_school_csa', 'cs_school_csa', 'cs_school_csa', 'cs_school_csb', 7929946, 0, 247, 'スクーリオン', 'スクーリオン', 0, 0, 0, 'ha_school_csa', 270481475, 0, 0, 0, 0, 11
'school_csb', 4, 'cs10_', 'gg_school_csb', 'cs_school_csb', 'cs_school_csa', 'cs_school_csb', 7929946, 0, 65783, 'スクーリオン', 'スクーリオン', 0, 0, 0, 'ha_school_csb', 270481475, 0, 0, 0, 0, 11
'mugi_csa', 4, 'cs10_', 'gg_mugi_csa', 'cs_mugi_csa', 'cs_mugi_csa', 'cs_mugi_csb', 6226058, 32, 248, 'ムギバタケ', 'むぎばたけ', 0, 0, 0, 'ha_mugi_csa', 270481475, 0, 0, 0, 0, 11
'mugi_csb', 4, 'cs10_', 'gg_mugi_csb', 'cs_mugi_csb', 'cs_mugi_csa', 'cs_mugi_csb', 6226058, 32, 65784, 'ムギバタケ', 'むぎばたけ', 0, 0, 0, 'ha_mugi_csb', 270481475, 0, 0, 0, 0, 11
'jtek2_mg', 1024, 'mg1_9', 'gg_jtek2_mg', 'cs_jtek2_mg', 'cs_a', 'cs_b', 6488193, 0, 393228, 'ショルキー', 'ショルキー', 0, 0, 0, 'ha_jtek2_mg', 270481475, 0, 0, 0, 0, 5
'purc_mg', 0, 'mg1_9', 'gg_purc_mg', 'cs_purc_mg', 'cs_a', 'cs_b', 4522069, 0, 262217, 'ミスターケーケー', 'Ｍｒ．ＫＫ', 0, 0, 0, 'ha_purc_mg', 270481475, 0, 0, 0, 0, 5
'sound_mg', 0, 'mg1_9', 'gg_sound_mg', 'cs_sound_mg', 'cs_a', 'cs_b', 4194398, 0, 196657, 'Ｐ−１＆Ｐ−２', 'Ｐ−１＆Ｐ−２', 0, 0, 0, 'ha_sound_mg', 270481475, 0, 0, 0, 0, 3
'bali_mg', 0, '15', 'gg_bali_mg', 'cs_bali_mg', 'cs_bali_mga', 'cs_bali_mgb', 7340170, 0, 131170, 'シャラ', 'シャラ', 0, 0, 0, 'ha_bali_mg', 270481475, 0, 0, 0, 0, 7
'keuro_mg', 0, 'mg1_9', 'gg_keuro_mg', 'cs_keuro_mg', 'cs_keuro_mga', 'cs_keuro_mgb', 5111939, 0, 131161, 'ユン', 'ユン', 0, 0, 0, 'ha_keuro_mg', 270481475, 0, 0, 0, 0, 6
'twee_mg', 0, 'mg1_9', 'gg_twee_mg', 'cs_twee_mg', 'cs_twee_mga', 'cs_twee_mgb', 6684796, 0, 131182, 'ヒナ', 'ひな', 0, 0, 0, 'ha_twee_mg', 270481475, 0, 0, 0, 0, 8
'scat_mg', 0, 'mg1_9', 'gg_scat_mg', 'cs_scat_mg', 'cs_scat_mga', 'cs_scat_mgb', 6750376, 0, 65668, 'イヌチヨ', 'いぬ千代', 0, 0, 0, 'ha_scat_mg', 270481475, 0, 0, 0, 0, 8
'hiprock2_mg', 0, 'mg1_9', 'gg_hiprock2_mg', 'cs_hiprock2_mg', 'cs_hiprock2_mga', 'cs_hiprock2_mgb', 5767285, 0, 262175, 'ロク', '六', 0, 0, 0, 'ha_hiprock2_mg', 270481475, 0, 0, 0, 0, 9
'america_mg', 2, 'mg1_9', 'gg_america_mg', 'cs_america_mg', 'cs_america_mga', 'cs_america_mgb', 6488192, 0, 3211263, 'ミミ', 'ミミ', 0, 0, 0, 'ha_america_mg', 270481475, 0, 0, 0, 0, 0
'crayon', 8, 'licence10_15', 'gg_crayon', 'cs_crayon', 'cs_crayon_a', 'cs_crayon_b', 7078008, 0, 336, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_crayon', 270481475, 0, 0, 0, 0, 12
'konan', 2, 'licence10_15', 'gg_konan', 'cs_konan', 'cs_konan_a', 'cs_konan_b', 6815856, 0, 3276799, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_konan', 270481475, 0, 0, 0, 0, 0
'kimyo', 8, 'licence10_15', 'gg_kimyo', 'cs_kimyo', 'cs_kimyo_a', 'cs_kimyo_b', 8323225, 0, 333, 'ミミ', 'ミミ', 0, 0, 0, 'ha_kimyo', 270481475, 0, 0, 0, 0, 12
'eva', 8, 'licence10_15', 'gg_eva', 'cs_eva', 'cs_eva_a', 'cs_eva_b', 8061059, 0, 332, 'ミミ', 'ミミ', 74, 0, 0, 'ha_eva', 270481475, 0, 0, 0, 0, 12
'bubble', 8, 'licence10_15', 'gg_bubble', 'cs_bubble', 'cs_bubble_a', 'cs_bubble_b', 9371799, 33, 453, 'ミミ', 'ミミ', 0, 0, 0, 'ha_bubble', 270481475, 0, 0, 0, 0, 12
'dbz', 8, 'licence10_15', 'gg_dbz', 'cs_dbz', 'cs_dbz_a', 'cs_dbz_b', 4194419, 0, 334, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_dbz', 270481475, 0, 0, 0, 0, 12
'creamy', 8, 'licence10_15', 'gg_creamy', 'cs_creamy', 'cs_creamy_a', 'cs_creamy_b', 6422662, 0, 335, 'ミミ', 'ミミ', 0, 0, 0, 'ha_creamy', 270481475, 0, 0, 0, 0, 12
'goegoe', 2048, 'licence10_15', 'gg_goegoe', 'cs_goegoe', 'cs_goegoe_a', 'cs_goegoe_b', 7274584, 0, 279, 'ゴエモン', 'ゴエモン', 0, 0, 0, 'ha_goegoe', 270481475, 0, 0, 0, 0, 12
'mimi_12a', 0, '12', 'gg_mimi_12a', 'cs_mimi_12a', 'cs_mimi_12a', 'cs_mimi_12b', 6881395, 0, 1507328, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_12a', 270481475, 0, 0, 0, 0, 12
'mimi_12b', 0, '12', 'gg_mimi_12b', 'cs_mimi_12b', 'cs_mimi_12a', 'cs_mimi_12b', 6881395, 0, 1572864, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_12b', 270481475, 0, 0, 0, 0, 12
'nyami_12a', 0, '12', 'gg_nyami_12a', 'cs_nyami_12a', 'cs_nyami_12a', 'cs_nyami_12b', 5701763, 0, 1441793, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyami_12a', 270481475, 0, 0, 0, 0, 12
'nyami_12b', 0, '12', 'gg_nyami_12b', 'cs_nyami_12b', 'cs_nyami_12a', 'cs_nyami_12b', 5701763, 0, 1507329, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyami_12b', 270481475, 0, 0, 0, 0, 12
'hone_12a', 0, '12', 'gg_hone_12a', 'cs_hone_12a', 'cs_hone_12a', 'cs_hone_12b', 4194380, 0, 131148, 'ホーン', 'ホーン', 0, 0, 0, 'ha_hone_12a', 270481475, 0, 0, 0, 0, 12
'hone_12b', 0, '12', 'gg_hone_12b', 'cs_hone_12b', 'cs_hone_12a', 'cs_hone_12b', 4194380, 0, 196684, 'ホーン', 'ホーン', 0, 0, 0, 'ha_hone_12b', 270481475, 0, 0, 0, 0, 12
'sengoku_12a', 0, '12', 'gg_sengoku_12a', 'cs_sengoku_12a', 'cs_sengoku_12a', 'cs_sengoku_12b', 6553704, 0, 259, 'シシワカ', '獅子若', 0, 0, 0, 'ha_sengoku_12a', 270481475, 0, 0, 0, 0, 12
'sengoku_12b', 0, '12', 'gg_sengoku_12b', 'cs_sengoku_12b', 'cs_sengoku_12a', 'cs_sengoku_12b', 6553704, 0, 65795, 'シシワカ', '獅子若', 0, 0, 0, 'ha_sengoku_12b', 270481475, 0, 0, 0, 0, 12
'sumiko_12a', 0, '12', 'gg_sumiko_12a', 'cs_sumiko_12a', 'cs_sumiko_12a', 'cs_sumiko_12b', 8192159, 0, 131299, 'スミコ’７３', 'スミ子’７３', 0, 0, 0, 'ha_sumiko_12a', 270481475, 0, 0, 0, 0, 12
'sumiko_12b', 0, '12', 'gg_sumiko_12b', 'cs_sumiko_12b', 'cs_sumiko_12a', 'cs_sumiko_12b', 8192159, 0, 196835, 'スミコ’７３', 'スミ子’７３', 0, 0, 0, 'ha_sumiko_12b', 270481475, 0, 0, 0, 0, 12
'ryusei_12a', 0, '12', 'gg_ryusei_12a', 'cs_ryusei_12a', 'cs_ryusei_12a', 'cs_ryusei_12b', 5046422, 1, 261, 'リュウセイハニー', '流星ハニー', 19, 0, 0, 'ha_ryusei_12a', 270481475, 0, 0, 0, 0, 12
'ryusei_12b', 0, '12', 'gg_ryusei_12b', 'cs_ryusei_12b', 'cs_ryusei_12a', 'cs_ryusei_12b', 5046422, 1, 65797, 'リュウセイハニー', '流星ハニー', 19, 0, 0, 'ha_ryusei_12b', 270481475, 0, 0, 0, 0, 12
'propose_12a', 0, '12', 'gg_propose_12a', 'cs_propose_12a', 'cs_propose_12a', 'cs_propose_12b', 6291602, 0, 265, 'マモルクン', 'マモル君', 0, 0, 0, 'ha_propose_12a', 270481475, 0, 0, 0, 0, 12
'propose_12b', 0, '12', 'gg_propose_12b', 'cs_propose_12b', 'cs_propose_12a', 'cs_propose_12b', 6291602, 0, 65801, 'マモルクン', 'マモル君', 0, 0, 0, 'ha_propose_12b', 270481475, 0, 0, 0, 0, 12
'uchee_12a', 0, '12', 'gg_uchee_12a', 'cs_uchee_12a', 'cs_uchee_12a', 'cs_uchee_12b', 7667833, 0, 262, 'ドミーソラー', 'ドミー＆ソラー', 0, 0, 0, 'ha_uchee_12a', 270481475, 0, 0, 0, 0, 12
'uchee_12b', 0, '12', 'gg_uchee_12b', 'cs_uchee_12b', 'cs_uchee_12a', 'cs_uchee_12b', 7667833, 0, 65798, 'ドミーソラー', 'ドミー＆ソラー', 0, 0, 0, 'ha_uchee_12b', 270481475, 0, 0, 0, 0, 12
'krow_12a', 0, '12', 'gg_krow_12a', 'cs_krow_12a', 'cs_krow_12a', 'cs_krow_12b', 6815859, 0, 280, 'マゴジロウ', 'まごじろう', 0, 0, 0, 'ha_krow_12a', 270481475, 0, 0, 0, 0, 12
'krow_12b', 0, '12', 'gg_krow_12b', 'cs_krow_12b', 'cs_krow_12a', 'cs_krow_12b', 6815859, 0, 65816, 'マゴジロウ', 'まごじろう', 0, 0, 0, 'ha_krow_12b', 270481475, 0, 0, 0, 0, 12
'patty_12a', 0, '12', 'gg_patty_12a', 'cs_patty_12a', 'cs_patty_12a', 'cs_patty_12b', 6094964, 0, 131271, 'パティ', 'パティ', 0, 0, 0, 'ha_patty_12a', 270481475, 0, 0, 0, 0, 12
'patty_12b', 0, '12', 'gg_patty_12b', 'cs_patty_12b', 'cs_patty_12a', 'cs_patty_12b', 6094964, 0, 196807, 'パティ', 'パティ', 0, 0, 0, 'ha_patty_12b', 270481475, 0, 0, 0, 0, 12
'waka_12a', 0, '12', 'gg_waka_12a', 'cs_waka_12a', 'cs_waka_12a', 'cs_waka_12b', 6291572, 32, 278, 'ワカサン', '若さん', 0, 0, 0, 'ha_waka_12a', 270481475, 0, 0, 0, 0, 12
'waka_12b', 0, '12', 'gg_waka_12b', 'cs_waka_12b', 'cs_waka_12a', 'cs_waka_12b', 6291572, 32, 65814, 'ワカサン', '若さん', 0, 0, 0, 'ha_waka_12b', 270481475, 0, 0, 0, 0, 12
'makoto_12a', 0, '12', 'gg_makoto_12a', 'cs_makoto_12a', 'cs_makoto_12a', 'cs_makoto_12b', 6619254, 0, 131138, 'マコト', 'マコト', 0, 0, 0, 'ha_makoto_12a', 270481475, 0, 0, 0, 0, 12
'makoto_12b', 0, '12', 'gg_makoto_12b', 'cs_makoto_12b', 'cs_makoto_12a', 'cs_makoto_12b', 6619254, 0, 196674, 'マコト', 'マコト', 0, 0, 0, 'ha_makoto_12b', 270481475, 0, 0, 0, 0, 12
'yon_12a', 0, '12', 'gg_yon_12a', 'cs_yon_12a', 'cs_yon_12a', 'cs_yon_12b', 6160516, 0, 267, 'ヨン', 'ヨン', 0, 0, 0, 'ha_yon_12a', 270481475, 0, 0, 0, 0, 12
'yon_12b', 0, '12', 'gg_yon_12b', 'cs_yon_12b', 'cs_yon_12a', 'cs_yon_12b', 6160516, 0, 65803, 'ヨン', 'ヨン', 0, 0, 0, 'ha_yon_12b', 270481475, 0, 0, 0, 0, 12
'smile_12a', 0, '12', 'gg_smile_12a', 'cs_smile_12a', 'cs_smile_12a', 'cs_smile_12b', 9502865, 0, 131130, 'スマイル', 'スマイル', 0, 0, 0, 'ha_smile_12a', 270481475, 0, 0, 0, 0, 12
'smile_12b', 0, '12', 'gg_smile_12b', 'cs_smile_12b', 'cs_smile_12a', 'cs_smile_12b', 9502865, 0, 196666, 'スマイル', 'スマイル', 0, 0, 0, 'ha_smile_12b', 270481475, 0, 0, 0, 0, 12
'vallent_12a', 0, '12', 'gg_vallent_12a', 'cs_vallent_12a', 'cs_vallent_12a', 'cs_vallent_12b', 4390986, 0, 281, 'ジャン', 'ジャン', 0, 0, 0, 'ha_vallent_12a', 270481475, 0, 0, 0, 0, 12
'vallent_12b', 0, '12', 'gg_vallent_12b', 'cs_vallent_12b', 'cs_vallent_12a', 'cs_vallent_12b', 4390986, 0, 65817, 'ジャン', 'ジャン', 0, 0, 0, 'ha_vallent_12b', 270481475, 0, 0, 0, 0, 12
'baka_12a', 0, '12', 'gg_baka_12a', 'cs_baka_12a', 'cs_baka_12a', 'cs_baka_12b', 6619252, 0, 282, 'ヒポポタマヨ', 'ヒポポ＆タマヨ', 0, 0, 0, 'ha_baka_12a', 270481475, 0, 0, 0, 0, 12
'baka_12b', 0, '12', 'gg_baka_12b', 'cs_baka_12b', 'cs_baka_12a', 'cs_baka_12b', 6619252, 0, 65818, 'ヒポポタマヨ', 'ヒポポ＆タマヨ', 0, 0, 0, 'ha_baka_12b', 270481475, 0, 0, 0, 0, 12
'china_12a', 0, '12', 'gg_china_12a', 'cs_china_12a', 'cs_china_12a', 'cs_china_12b', 10223755, 1, 268, 'タンタン', 'タンタン', 0, 0, 0, 'ha_china_12a', 270481475, 0, 0, 0, 0, 12
'china_12b', 0, '12', 'gg_china_12b', 'cs_china_12b', 'cs_china_12a', 'cs_china_12b', 10223755, 1, 65804, 'タンタン', 'タンタン', 0, 0, 0, 'ha_china_12b', 270481475, 0, 0, 0, 0, 12
'niceguy_12a', 0, '12', 'gg_niceguy_12a', 'cs_niceguy_12a', 'cs_niceguy_12a', 'cs_niceguy_12b', 6422675, 0, 269, 'ナイスガイ', 'ナイスガイ', 0, 0, 0, 'ha_niceguy_12a', 270481475, 0, 0, 0, 0, 12
'niceguy_12b', 0, '12', 'gg_niceguy_12b', 'cs_niceguy_12b', 'cs_niceguy_12a', 'cs_niceguy_12b', 6422675, 0, 65805, 'ナイスガイ', 'ナイスガイ', 0, 0, 0, 'ha_niceguy_12b', 270481475, 0, 0, 0, 0, 12
'nazuna_12a', 0, '12', 'gg_nazuna_12a', 'cs_nazuna_12a', 'cs_nazuna_12a', 'cs_nazuna_12b', 5374070, 0, 264, 'ナズナスズナ', 'ナズナ＆スズナ', 0, 0, 0, 'ha_nazuna_12a', 270481475, 0, 0, 0, 0, 12
'nazuna_12b', 0, '12', 'gg_nazuna_12b', 'cs_nazuna_12b', 'cs_nazuna_12a', 'cs_nazuna_12b', 5374070, 0, 65800, 'ナズナスズナ', 'ナズナ＆スズナ', 0, 0, 0, 'ha_nazuna_12b', 270481475, 0, 0, 0, 0, 12
